Gene.set.ID	Gene.set.name	p.value	FDR	NES	phenotype	Gene list
POSITIVE REGULATION OF MRNA CATABOLIC PROCESS%GOBP%GO:0061014	POSITIVE REGULATION OF MRNA CATABOLIC PROCESS	0.823331269800808	1	-0.80209776675643	-1	PNPT1,LSM2,RC3H1,FXR2,ROCK2,MOV10,ZC3H12A,RIDA,GIGYF2,DDX6,DIS3,XRN1,TUT4,TOB1,TNRC6A,CNOT10,CNOT6,CNOT9,RC3H2,ZFP36L2,HELZ,TUT7,CNOT11,PATL2,AGO2,PUM2,PAN3,CNOT4,ROCK1,YTHDF3,QKI
NEGATIVE REGULATION OF CELL ADHESION%GOBP%GO:0007162	NEGATIVE REGULATION OF CELL ADHESION	0.712784787147136	1	0.886185116383169	1	CD300A,SERPINE2,PSMA6,NOTCH1,SOCS1,CCL28,CBFB,AP1AR,VSIR,BMP2,TNFSF4,PDE3B,EPHA4,DUSP22,GLMN,PLXNC1,LGALS3,RUNX1,ITGB1BP1,PLXND1,NF2,MAP2K5,CUL5,MAD2L2,PTPN11,STAT5A,HLA-DRB1
CYTOPLASMIC PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002753	CYTOPLASMIC PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY	0.625374495245539	1	0.898613267198568	1	DDX41,MAVS,IPO5,MAP3K7,IKBKB,MAP2K6,IRAK4,RFTN1
CELL GROWTH%GOBP%GO:0016049	CELL GROWTH	0.356311907270811	1	1.082567233996	1	CDK5,ULK1
NEGATIVE REGULATION OF G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0045744	NEGATIVE REGULATION OF G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY	0.114876944729735	1	-1.35956023709732	-1	RGS18,ARRB1,CRY1,ATP2B4,RGS2,RNF113A,SH2B3,RGS1
CILIUM OR FLAGELLUM-DEPENDENT CELL MOTILITY%GOBP%GO:0001539	CILIUM OR FLAGELLUM-DEPENDENT CELL MOTILITY	0.306426332288401	1	-1.11048439559556	-1	RSPH3,CEP128,EFHC1,PSME4,RFX3,NME7,CCNYL1,CCDC146,SPEF2,INTS13,ATP2B4
NEGATIVE REGULATION OF PROTEIN LOCALIZATION TO PLASMA MEMBRANE%GOBP%GO:1903077	NEGATIVE REGULATION OF PROTEIN LOCALIZATION TO PLASMA MEMBRANE	0.648464491362764	1	-0.851037070847743	-1	PICALM,CSK,LYPLA1,GBP1
CYTOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0019221	CYTOKINE-MEDIATED SIGNALING PATHWAY	0.722362407580597	1	-0.884672009956255	-1	APPL2,NSMAF,TNFSF11,SOCS5,RIPK1,SOCS4,OAS3,ADIPOR1,IFI27,CHUK,HDAC4,IL2,GNAI1,APPL1,TNFRSF1B,FER,IL23R,P4HB,IL6R,RAF1,SIRT1,CCR7,IL23A,KIT,STAT1,SH2B3,OXSR1,EGR1,STAT2
REGULATION OF REPRODUCTIVE PROCESS%GOBP%GO:2000241	REGULATION OF REPRODUCTIVE PROCESS	0.913702636445744	1	0.69604767026929	1	CDC23,ZP1,ANAPC4,CHFR
POSITIVE REGULATION OF DNA REPLICATION%GOBP%GO:0045740	POSITIVE REGULATION OF DNA REPLICATION	0.31386428421113	1	-1.12488302773301	-1	WEE1
MICROTUBULE POLYMERIZATION%GOBP%GO:0046785	MICROTUBULE POLYMERIZATION	0.456407651938378	1	-0.997685180640623	-1	CEP192,TUBGCP3,SLAIN2,CPAP,CLASP2,CCDC66,MZT1,TUBGCP4,CKAP5
PROTEIN COMPLEX OLIGOMERIZATION%GOBP%GO:0051259	PROTEIN COMPLEX OLIGOMERIZATION	0.382398065086728	1	-1.03760567645138	-1	APPL2,PNPT1,LRRC8D,SHMT2,SPAST,ZNHIT6,THG1L,SHMT1,CPSF7,BLM,CBR4,ACACA,ZC3H12A,ITPR1,PDCD6IP,CRYZ,APIP,KRT1
STEROL TRANSPORT%GOBP%GO:0015918	STEROL TRANSPORT	0.409891155024834	1	1.03609421904053	1	VAPB,STX12,ARV1
MULTI-MULTICELLULAR ORGANISM PROCESS%GOBP%GO:0044706	MULTI-MULTICELLULAR ORGANISM PROCESS	0.179487179487179	1	-1.27873090137266	-1	APLF
REGULATION OF BLOOD COAGULATION%GOBP%GO:0030193	REGULATION OF BLOOD COAGULATION	0.173188166267251	1	1.30970386356429	1	SERPINE2,USF1,F2R
CHROMOSOME SEGREGATION%GOBP%GO:0007059	CHROMOSOME SEGREGATION	0.400894187779434	1	1.02071383181266	1	PTTG1,CENPL,TUBGCP6,CENPU,NEK6,CDC23,BAG6,CENPT,ABRAXAS1,TLK2,ABRAXAS2,TUBGCP5
SPHINGOLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0030148	SPHINGOLIPID BIOSYNTHETIC PROCESS	0.11947754254698	1	1.29812990181555	1	CSNK1G2,B3GALT4,SGMS1,ORMDL3,CERT1,TM9SF2,SPTLC2,SMPD4,ST8SIA4,ST3GAL1
REGULATION OF B CELL MEDIATED IMMUNITY%GOBP%GO:0002712	REGULATION OF B CELL MEDIATED IMMUNITY	0.701272115806404	1	0.818447541193487	1	TNFSF4,SHLD3,KMT5B,HMCES,MAD2L2,SLC15A4
POSITIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903557	POSITIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION	0.850104730319427	1	0.772290720907479	1	PSMA6,FRMD8,MAVS,AGER,TLR2,CYBA,STAT3
POSITIVE REGULATION OF LAMELLIPODIUM ASSEMBLY%GOBP%GO:0010592	POSITIVE REGULATION OF LAMELLIPODIUM ASSEMBLY	0.754027455650975	1	0.780453860047352	1	NCKAP1,ABI2,RAC1,WASF2,AKIRIN1,BRK1
DNA BIOSYNTHETIC PROCESS%GOBP%GO:0071897	DNA BIOSYNTHETIC PROCESS	0.982998195650961	1	-0.583567137150794	-1	USP10,VCP,SIRT1,POLE2,POLD3,PTGES3,RCHY1,GAR1,RAD50,POLA1,REV3L,SPRTN,TERF1
NEGATIVE REGULATION OF PROTEIN MODIFICATION BY SMALL PROTEIN CONJUGATION OR REMOVAL%GOBP%GO:1903321	NEGATIVE REGULATION OF PROTEIN MODIFICATION BY SMALL PROTEIN CONJUGATION OR REMOVAL	0.313699241410085	1	-1.10157931601674	-1	CRY1,TAF1,HSPA1A,N4BP1,BAG5,SQSTM1,SENP2,CTNNB1,CEP63,TRIM44,PRMT3,PER2,SVBP,TNFAIP3,ISG15,OGT
CELLULAR RESPONSE TO NITROGEN COMPOUND%GOBP%GO:1901699	CELLULAR RESPONSE TO NITROGEN COMPOUND	0.654325941692692	1	-0.918717588998053	-1	PIK3C2A,SLC8A1,CRTC2,TBC1D4,HSF1,PRKAR1B,IGF1R,DDI2,EP300,SHMT1,OAS3,EPG5,PCK2,TAF1,BLM,C2CD5,RIGI,ROCK2,NR4A3,NR4A2,APPL1,AKT3,FER,IDE,ICAM1,STAMBPL1,PDPK1,ATP2B4,AHCYL1,CTNNB1,GRB2,CHMP5
POSITIVE REGULATION OF P38MAPK CASCADE%GOBP%GO:1900745	POSITIVE REGULATION OF P38MAPK CASCADE	0.559871427464952	1	-0.918269286850706	-1	MAP3K4,ZC3H12A,MFHAS1,GADD45G,GADD45B
REGULATION OF MITOCHONDRION ORGANIZATION%GOBP%GO:0010821	REGULATION OF MITOCHONDRION ORGANIZATION	0.696409331779503	1	0.869373834085563	1	MSTO1,GSK3B,BAD,MICU1,INF2,FAM162A,MARCHF5,PISD,OMA1,ACAA2,SSBP1
RESPONSE TO BACTERIUM%GOBP%GO:0009617	RESPONSE TO BACTERIUM	0.810764992583174	1	-0.84469666712766	-1	IGHG1,MAPK14,CEBPB,ZNFX1,TLR1,PCYOX1L,GBP3,OAS3,ERAP1,RAB29,NOCT,ZC3H12A,H2BC8,TNFRSF1B,FER,IL23R,SLC30A1,IL6R,RNF213,TNIP1,CHMP5,DROSHA,IL23A,SHARPIN,LYST,RPS6KA3,VIM,H2BC5,TNFAIP3,ISG15,GBP1,MICA,NFKBIB,CDC73,IFNAR1
ACTIVATION OF PROTEIN KINASE ACTIVITY%GOBP%GO:0032147	ACTIVATION OF PROTEIN KINASE ACTIVITY	0.0368655659926154	1	-1.55612255800784	-1	ZFP91,PRKAR1B,RIPK1,ANGPT1,TNFRSF1B
CELLULAR RESPONSE TO GAMMA RADIATION%GOBP%GO:0071480	CELLULAR RESPONSE TO GAMMA RADIATION	0.476411908850599	1	-0.986383111678191	-1	HSF1,KDM1A
NUCLEAR RECEPTOR-MEDIATED STEROID HORMONE SIGNALING PATHWAY%GOBP%GO:0030518	NUCLEAR RECEPTOR-MEDIATED STEROID HORMONE SIGNALING PATHWAY	0.970158086059684	1	0.581175511269045	1	KDM3A,TADA3,YWHAH,NCOA4,ZMIZ1,TMF1,WBP2
CELLULAR RESPONSE TO FIBROBLAST GROWTH FACTOR STIMULUS%GOBP%GO:0044344	CELLULAR RESPONSE TO FIBROBLAST GROWTH FACTOR STIMULUS	0.931035805381355	1	-0.614499103534369	-1	FRS2,CD44,GALNT3,SHOC2,ZFP36L2,FGF20
TISSUE HOMEOSTASIS%GOBP%GO:0001894	TISSUE HOMEOSTASIS	0.797015053394519	1	0.788325481194716	1	NOTCH1,STK39,F2R,TPP1,DRAM2,LSR,MKKS,ADGRV1
REGULATION OF AUTOPHAGOSOME ASSEMBLY%GOBP%GO:2000785	REGULATION OF AUTOPHAGOSOME ASSEMBLY	0.717867740568037	1	0.827132501607056	1	FEZ2,SNX30,PHF23,WIPI1,UBQLN2
ACTOMYOSIN STRUCTURE ORGANIZATION%GOBP%GO:0031032	ACTOMYOSIN STRUCTURE ORGANIZATION	0.0701236917221694	1	-1.44431166447596	-1	TNFAIP1,ARRB1,CSRP1,VPS4A,NEB,ROCK2,IQGAP1,TPM1,EPB41L4A,PDCD6IP
REGULATION OF IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE%GOBP%GO:0002889	REGULATION OF IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE	0.701272115806404	1	0.818447541193487	1	TNFSF4,SHLD3,KMT5B,HMCES,MAD2L2,SLC15A4
CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002263	CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE	0.521978390712033	1	0.964204350971112	1	RORC,CD244,SANBR,PSMA6,DLL1,KARS1,SLAMF6,PIK3CD
REGULATION OF T-HELPER CELL DIFFERENTIATION%GOBP%GO:0045622	REGULATION OF T-HELPER CELL DIFFERENTIATION	0.58199277429169	1	-0.911402484605077	-1	SOCS5,EP300,RC3H1,ZC3H12A,IL23R,BRD2,IL23A,BRD4
RECEPTOR RECYCLING%GOBP%GO:0001881	RECEPTOR RECYCLING	0.00313965657583627	1	-1.79402872133416	-1	LMTK2,PEX1
POSITIVE REGULATION OF CALCIUM-MEDIATED SIGNALING%GOBP%GO:0050850	POSITIVE REGULATION OF CALCIUM-MEDIATED SIGNALING	0.638131473261467	1	-0.857586936732853	-1	SPPL3
REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE/PROTEIN KINASE B SIGNAL TRANSDUCTION%GOBP%GO:0051896	REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE/PROTEIN KINASE B SIGNAL TRANSDUCTION	0.921099258723558	1	-0.742182677997707	-1	PTEN,IGF1R,ADAM8,ANGPT1,RYK,DIPK2A,SEMA5A,PIK3AP1,MFHAS1,SIRT1,PDPK1,CCR7,RNF41,NLRC3,KIT,PLEKHA1,SH2B3,FKBP5,ITGB1
AXO-DENDRITIC TRANSPORT%GOBP%GO:0008088	AXO-DENDRITIC TRANSPORT	0.999380063703799	1	0.427602463953794	1	BLOC1S6,ARMCX6,BLOC1S4,KIF3A,ARL8B,ARMCX2,KIF3B,HSPB1,HSBP1,OPA1,BLOC1S2,SPG11
VISUAL SYSTEM DEVELOPMENT%GOBP%GO:0150063	VISUAL SYSTEM DEVELOPMENT	0.837666276701764	1	0.77080277874107	1	PBX3,DLL1,ZDHHC16,DTNB,ATF6,ITGAM,STAT3,ABI2,HIPK2
REGULATION OF P38MAPK CASCADE%GOBP%GO:1900744	REGULATION OF P38MAPK CASCADE	0.318964527608771	1	-1.12057728008455	-1	MAP3K4,ULK4,ZC3H12A,MFHAS1,GADD45G,DLG1,GADD45B
IMMUNE EFFECTOR PROCESS%GOBP%GO:0002252	IMMUNE EFFECTOR PROCESS	0.452660074789511	1	0.99829129586625	1	RORC,SLAMF7,IL2RB,CD244,SANBR,PSMA6,CTSH,GZMB,DLL1,KARS1,SLAMF6,PIK3CD,PRF1,TUBB,PLEKHM2,IRAK4,PIK3CG,RFTN1,STAT3,IGHV1OR15-1,SHLD3,CFH
SPERMATID DIFFERENTIATION%GOBP%GO:0048515	SPERMATID DIFFERENTIATION	0.0927057403635815	1	-1.3779552741529	-1	CEP128,AGFG1,SPINK2,PSME4,RFX2,VPS13B,SEC23IP,CCDC146,SPEF2,CDYL,CCR6,VDAC3,TTLL5,RNF8
NEGATIVE REGULATION OF PROTEIN CATABOLIC PROCESS%GOBP%GO:0042177	NEGATIVE REGULATION OF PROTEIN CATABOLIC PROCESS	0.975050536322413	1	-0.65850202591138	-1	RIC1,TAF1,SGTA,CCAR2,STYX,N4BP1,BAG5,USP8,FHIT
POSITIVE REGULATION OF CATALYTIC ACTIVITY%GOBP%GO:0043085	POSITIVE REGULATION OF CATALYTIC ACTIVITY	0.201217780302492	1	-1.145052314039	-1	NEDD9,RIC1,SNX9,ZFP91,PRKAR1B,MAP3K4,EVI5,MAPK14,RIPK1,RAB11FIP2,ANGPT1,RASSF2,DIPK2A,CCNY,TNFRSF1B,DOCK11,TSC1,MMD,SIRT1,RASGRP1,AGAP2,MTMR9,LCP2,SNX13,DOCK10,POLG2,STX4
PURINE NUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009144	PURINE NUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS	0.607856040664428	1	0.930514054299875	1	NDUFC2,OLA1,ALDOC,NADK,BAD,ATP5PO,NDUFA2,ATP5F1B,PGAM1,NME1,PFKFB3,PARP1,NDUFS8,PKM,NDUFA8,NDUFAB1,ATP5MK,ATP5MC3,ATP5F1D,ATP5MJ,NDUFA6,ATP5F1C,GAPDH,ALDOA,NDUFS2,ATP1B1,NDUFA3,ATP5PB,UCP2,ATP5MC2,ATP5MG,NDUFB6,NDUFB8,OPA1,LDHA,NDUFA1,ATP5F1A,NDUFS3,NDUFB2,NDUFB3,ATP5MC1,ATP5F1E
CELL-MATRIX ADHESION%GOBP%GO:0007160	CELL-MATRIX ADHESION	0.123178044772616	1	1.31514438099148	1	ITGA1,PKD1,ITGAX,PEAK1,ITGAM,ITGAE,CD63,ARHGEF7,TIMM10B,ITGB1BP1,PARVG,ITGB2,RAC1
RECEPTOR METABOLIC PROCESS%GOBP%GO:0043112	RECEPTOR METABOLIC PROCESS	0.147479048002608	1	-1.32214727706376	-1	LMTK2,PEX1
REGULATORY NCRNA-MEDIATED POST-TRANSCRIPTIONAL GENE SILENCING%GOBP%GO:0035194	REGULATORY NCRNA-MEDIATED POST-TRANSCRIPTIONAL GENE SILENCING	0.485545195214374	1	0.979087111139664	1	EIF4ENIF1,XPO5,AGO1,TNRC6C,AGO4,EIF4E2
T CELL DIFFERENTIATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002292	T CELL DIFFERENTIATION INVOLVED IN IMMUNE RESPONSE	0.161019663101262	1	1.25883655155588	1	RORC,PSMA6,SLAMF6,STAT3,IL18RAP,PSMB2,LY9,PSMB1,PSMA4,PSMA1,PSMB4,FCER1G,IL18R1,PSMB8,SPN,PSMA3
MONOATOMIC ION TRANSPORT%GOBP%GO:0006811	MONOATOMIC ION TRANSPORT	0.748381225718386	1	-0.880204197325709	-1	LMTK2,PIEZO1,SLC8A1,FLVCR1,LRRC8D,ATP2A2,NIPAL2,SGK1,SLC30A5,ORAI2,PANX1,ATP6V1E1,ATP8A1,SLC40A1,SLC5A6,STIM2,APOL1,ATP6V1B2,SLC48A1,ITPR1,SLC30A1,SLC4A10,WWP1,SLC17A5
POSITIVE REGULATION OF LIPID METABOLIC PROCESS%GOBP%GO:0045834	POSITIVE REGULATION OF LIPID METABOLIC PROCESS	0.992427397675211	1	-0.500826977122714	-1	LDLR,GNAI1,ACSL3,SREBF2,KAT2B,CNEP1R1
NEURON APOPTOTIC PROCESS%GOBP%GO:0051402	NEURON APOPTOTIC PROCESS	0.0502283105022831	1	1.53738062773953	1	CDK5,FAM162A,FAS,GAPDH,BCL2,SIAH1,DAXX,SCN2A,NAE1
REGULATION OF T-HELPER 1 TYPE IMMUNE RESPONSE%GOBP%GO:0002825	REGULATION OF T-HELPER 1 TYPE IMMUNE RESPONSE	0.427543186180422	1	-1.02586821672519	-1	SOCS5,IL23R,IL23A,IL6ST,HAVCR2,ANXA1,XCL1
IMMUNE RESPONSE-ACTIVATING SIGNALING PATHWAY%GOBP%GO:0002757	IMMUNE RESPONSE-ACTIVATING SIGNALING PATHWAY	0.451792130400491	1	-0.998592496373005	-1	CD38,IGHG1,LAX1,SPPL3,MYO1G,TLR1,EP300,OAS3,HSPD1,RAB11FIP2,EPG5,PRKD2,CHUK,RC3H1,EIF2B4,RIGI,PAK2,ZC3H12A,NR4A3,CTSS,KLRD1,PIK3AP1,ITK,CSK,THEMIS,TNIP1,DENND1B,LCP2,EIF2B5,SLC39A6,PLEKHA1,DDX3X,IRF3,THEMIS2,RPS6KA3
NEGATIVE REGULATION OF ACTIN FILAMENT POLYMERIZATION%GOBP%GO:0030837	NEGATIVE REGULATION OF ACTIN FILAMENT POLYMERIZATION	0.00322607675548852	1	1.81545707820604	1	GSN,SSH1,FLII
MEMBRANE FISSION%GOBP%GO:0090148	MEMBRANE FISSION	0.355813559640969	1	-1.07445207629009	-1	SPAST,EXOC2,EXOC8,VPS4A,VPS4B,VPS25,EXOC7,CHMP5,CHMP7
REGULATION OF RESPONSE TO CYTOKINE STIMULUS%GOBP%GO:0060759	REGULATION OF RESPONSE TO CYTOKINE STIMULUS	0.998267241846109	1	-0.576338534915399	-1	RIPK1,HIPK1,OAS3,HSPA1A,RIGI,USP18,SMIM30,GIGYF2,TRIM44,PARP9,RNF113A,SHARPIN,SH2B3,STAT2,TNFAIP3,ISG15,PPP2CB,UBE2K,VRK2,PTPN6,HIF1A,USP25
RESPONSE TO AMINO ACID%GOBP%GO:0043200	RESPONSE TO AMINO ACID	0.31148006512438	1	-1.11419646858752	-1	RRAGC,SLC38A9,EP300,CAPN2,STAMBPL1,CPEB4,RRAGB
GLYCOSAMINOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0006024	GLYCOSAMINOGLYCAN BIOSYNTHETIC PROCESS	0.719097639443389	1	-0.790897460378127	-1	B4GALT7,XYLT1,HS3ST3B1
REGULATION OF CHOLESTEROL TRANSPORT%GOBP%GO:0032374	REGULATION OF CHOLESTEROL TRANSPORT	0.823047714022706	1	-0.719821288598669	-1	EEPD1,TTC39B,ABCA5,SIRT1
HISTONE MRNA CATABOLIC PROCESS%GOBP%GO:0071044	HISTONE MRNA CATABOLIC PROCESS	0.465993856954805	1	0.994144718082437	1	UPF1,SNRPB,SNRPE,CPSF3,LSM10,DCP2,SNRPG
BIOGENIC AMINE METABOLIC PROCESS%GOBP%GO:0006576	BIOGENIC AMINE METABOLIC PROCESS	0.360774263449598	1	1.08546538097355	1	DHPS,SAT2,GCH1,COMT
RESPONSE TO BMP%GOBP%GO:0071772	RESPONSE TO BMP	0.858426103646833	1	-0.682911686370283	-1	TGFBR3,ACVR2A,USP9Y,RUNX2,USP9X,SMAD5,SMAD4
G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007186	G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY	0.128127577673907	1	1.19951841717014	1	RGS9,GNB2,GPR35,PLCB2,RIC8A,RBM15,PREX1,ABL1,ECE1,STK39,GNB5,CCL3L3,INPP5K,GRK5,INSL3,TGM2,GNB1,F2R,PDE3B,CCR3,GNB4,PIK3CG,CNR2
POSITIVE REGULATION OF MYOBLAST DIFFERENTIATION%GOBP%GO:0045663	POSITIVE REGULATION OF MYOBLAST DIFFERENTIATION	0.764083837346419	1	-0.782264960293544	-1	MAPK14,HIF1AN,BRD7,ARID1B,ARID2
REGULATION OF ALTERNATIVE MRNA SPLICING, VIA SPLICEOSOME%GOBP%GO:0000381	REGULATION OF ALTERNATIVE MRNA SPLICING, VIA SPLICEOSOME	0.686861408273747	1	-0.862428403962828	-1	RBM5,RBM14,RBPMS,RBM19,SRSF2,FMR1,TIAL1,SRSF6,SRSF3,REST
N-GLYCAN PROCESSING%GOBP%GO:0006491	N-GLYCAN PROCESSING	0.337560975609756	1	1.11471681515143	1	PRKCSH,GANAB,ST8SIA4,MAN1A1,GNPTAB,HEXB,GNPTG
REGULATION OF T CELL MEDIATED CYTOTOXICITY%GOBP%GO:0001914	REGULATION OF T CELL MEDIATED CYTOTOXICITY	0.502893917549468	1	0.965348285233017	1	HLA-DRA,AGER,MR1
RESPONSE TO DOPAMINE%GOBP%GO:1903350	RESPONSE TO DOPAMINE	0.00345012808858772	1	1.8018063259699	1	RGS9,GSK3B,ABL1,GNB5,TGM2,GNB1
POSITIVE REGULATION OF CILIUM ASSEMBLY%GOBP%GO:0045724	POSITIVE REGULATION OF CILIUM ASSEMBLY	0.267116312138506	1	-1.18736462838294	-1	CCP110,SEPTIN9,FUZ,TAPT1,CEP135,IFT88
RESPONSE TO DSRNA%GOBP%GO:0043331	RESPONSE TO DSRNA	0.461609118617177	1	0.997000214566752	1	ZCCHC3,MAVS
INTRACELLULAR CHEMICAL HOMEOSTASIS%GOBP%GO:0055082	INTRACELLULAR CHEMICAL HOMEOSTASIS	0.646525821596244	1	0.928930709111425	1	C19orf12,VAPB,ATP13A3,ORMDL3,MCOLN1,SLC9A8,ANXA6,EGLN1,USF1,AGER,TM9SF4,STOML2,CYBRD1,MICU1,PACS2,ATP6AP1,TGM2,LRRC8A
PEPTIDYL-LYSINE MODIFICATION%GOBP%GO:0018205	PEPTIDYL-LYSINE MODIFICATION	0.183132689218038	1	1.19182710907471	1	CBX4,ATPSCKMT,BCL11A,HDAC7,BAG6,EID3,EHMT2,EEF1AKMT2,SMC6,USPL1,ZMIZ1,LIPT1,EHMT1,SUMO3,TOPORS,UBA2,NDUFAB1,SLF1,MDM2
REGULATION OF PROTEIN SECRETION%GOBP%GO:0050708	REGULATION OF PROTEIN SECRETION	0.783330421107811	1	0.817304259193119	1	MIDN,TLR2,BAD,P3H1,SERGEF,LRRC8A,F2R,HADH,TNF,FOXO1
T CELL COSTIMULATION%GOBP%GO:0031295	T CELL COSTIMULATION	0.736091133996893	1	-0.79255390981938	-1	KLRK1,CSK,PDPK1,DPP4,PTPN6
MUSCLE SYSTEM PROCESS%GOBP%GO:0003012	MUSCLE SYSTEM PROCESS	0.739830048815766	1	-0.855972887715328	-1	PIK3C2A,SLC8A1,HDAC4,ROCK2,RPL17,TPM1,ASPH,RPL21,SLMAP,SULF2,DLG1,ATP2B4,RGS2
RESPONSE TO LIPID%GOBP%GO:0033993	RESPONSE TO LIPID	0.962076781082786	1	0.774011317392162	1	RORC,GSK3B,UPF1,TNFRSF11A,CTSH,OTUD5,RUVBL2,CCL28,TGFBR2,SRR,GNB1,F2R,TNFSF4,KDM3A,TADA3,MAP4K1,IRAK4,TNF,FOXO1,MEF2C,STAT3,YWHAH,GCH1,GPR155,NCOA4,ZMIZ1,PTGDR2,TMF1,GBP2,PIM1,RELA,PAQR7,GOT1,TRAF6,NR4A1,WBP2,IL18RAP,RHOA,XBP1,MYD88,SELENOS,GSTP1,MAPK8,SOCS2
CELL MATURATION%GOBP%GO:0048469	CELL MATURATION	0.642475408566339	1	-0.852191431108854	-1	RFX3,CCR6,TUT4,TUT7,CLN5,YTHDF2,ZBTB7A
SULFUR COMPOUND TRANSPORT%GOBP%GO:0072348	SULFUR COMPOUND TRANSPORT	0.712474719042555	1	0.800789810345083	1	SLC6A6,NHERF1,SLC25A39
AMINO ACID CATABOLIC PROCESS%GOBP%GO:0009063	AMINO ACID CATABOLIC PROCESS	0.293448744059742	1	-1.12830791342882	-1	MCCC1,ACAT1,GLUL,SHMT1,ALDH6A1,BCKDHB,CARNMT1,MCCC2
REGULATION OF TRANSCRIPTION ELONGATION BY RNA POLYMERASE II%GOBP%GO:0034243	REGULATION OF TRANSCRIPTION ELONGATION BY RNA POLYMERASE II	0.219488946731679	1	-1.1677299588774	-1	MED15,MED20,PWWP2A,INTS6,ELL2,PPP1R10,INTS13,LEO1,CCNT1,MED23,INTS2,MED31,MED6,BRD4,NCBP1,CDK12,RNF8,ZMYND11,HEXIM1,CDC73,INTS10
MYELOID LEUKOCYTE DIFFERENTIATION%GOBP%GO:0002573	MYELOID LEUKOCYTE DIFFERENTIATION	0.42303851330815	1	1.01761167210471	1	TNFRSF11A,GAB2,OSTM1,SOCS1,TGFBR2,TLR2,PIK3CD,ATP6AP1,BMP2
CELLULAR RESPONSE TO REACTIVE OXYGEN SPECIES%GOBP%GO:0034614	CELLULAR RESPONSE TO REACTIVE OXYGEN SPECIES	0.147807808925017	1	-1.26884143638435	-1	CAMKK2,RIPK1,STK25,FER,TPM1,TET1,SIRT1,MAPK9,PLEKHA1,TNFAIP3,SETX,ATP7A,PEX13,OGG1,PXN,NQO1
POSITIVE REGULATION OF PROTEIN EXIT FROM ENDOPLASMIC RETICULUM%GOBP%GO:0070863	POSITIVE REGULATION OF PROTEIN EXIT FROM ENDOPLASMIC RETICULUM	0.390518234165067	1	-1.05801414204674	-1	SEC24A,SEC24D,SEC24B
POSITIVE REGULATION OF INSULIN SECRETION%GOBP%GO:0032024	POSITIVE REGULATION OF INSULIN SECRETION	0.717664758243136	1	0.804020740975768	1	BAD,LRRC8A,HLA-DRB1,TM7SF3,ALDOA,GLUD1,ACSL4,PHPT1,IRS2
REGULATION OF TRIGLYCERIDE METABOLIC PROCESS%GOBP%GO:0090207	REGULATION OF TRIGLYCERIDE METABOLIC PROCESS	0.546394736334343	1	-0.929061108157741	-1	MBOAT7,LDLR,SIRT1
L-AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:0170034	L-AMINO ACID BIOSYNTHETIC PROCESS	0.644213803840166	1	0.851693823501343	1	ALDH18A1,SEPHS1,SEPHS2
POTASSIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0071805	POTASSIUM ION TRANSMEMBRANE TRANSPORT	0.445195054314964	1	1.01194400649858	1	SLC9A8,KCNA3,SLC12A6,ATP1B1,ATP1A1
REGULATION OF INFLAMMASOME-MEDIATED SIGNALING PATHWAY%GOBP%GO:0141085	REGULATION OF INFLAMMASOME-MEDIATED SIGNALING PATHWAY	0.873871593689361	1	0.70421568558292	1	MAVS,TRIM11,ZDHHC5,MARCHF5,GBP5,GBP2,DHX33,MYD88,MAPK8,STMP1,PPP2CA
REGULATION OF T-HELPER 17 CELL DIFFERENTIATION%GOBP%GO:2000319	REGULATION OF T-HELPER 17 CELL DIFFERENTIATION	0.204281942371714	1	-1.24406899579265	-1	EP300,RC3H1,ZC3H12A,IL23R,BRD2,IL23A,BRD4,RC3H2
EYE MORPHOGENESIS%GOBP%GO:0048592	EYE MORPHOGENESIS	0.92837298686107	1	0.616644822265816	1	DLL1,STAT3,ABI2,TOPORS,PHACTR4
